source_label,source,relation,target_label,target
Character,Star-Lord,HAS_STRENGTH,Stat,20
Character,Star-Lord,HAS_SPEED,Stat,33
Character,Star-Lord,HAS_DURABILITY,Stat,50
Character,Star-Lord,HAS_POWER,Stat,25
Character,Star-Lord,HAS_COMBAT,Stat,70
Character,Stardust,HAS_GENDER,Gender,Male
Character,Stardust,HAS_RACE,Race,
Character,Stardust,HAS_ALIGNMENT,Alignment,good
Character,Stardust,HAS_PUBLISHER,Publisher,Marvel Comics
Character,Stardust,HAS_OCCUPATION,Occupation,Herald of Galactus
Character,Stardust,HAS_INTELLIGENCE,Stat,88
Character,Stardust,HAS_STRENGTH,Stat,85
Character,Stardust,HAS_SPEED,Stat,100
Character,Stardust,HAS_DURABILITY,Stat,110
Character,Stardust,HAS_POWER,Stat,100
Character,Stardust,HAS_COMBAT,Stat,85
Character,Starfire,HAS_GENDER,Gender,Female
Character,Starfire,HAS_RACE,Race,Tamaranean
Character,Starfire,HAS_ALIGNMENT,Alignment,good
Character,Starfire,HAS_PUBLISHER,Publisher,DC Comics
Character,Starfire,HAS_OCCUPATION,Occupation,Model
Character,Starfire,HAS_INTELLIGENCE,Stat,50
Character,Starfire,HAS_STRENGTH,Stat,80
Character,Starfire,HAS_SPEED,Stat,33
Character,Starfire,HAS_DURABILITY,Stat,85
Character,Starfire,HAS_POWER,Stat,59
Character,Starfire,HAS_COMBAT,Stat,70
Character,Stargirl,HAS_GENDER,Gender,Female
Character,Stargirl,HAS_RACE,Race,Human
Character,Stargirl,HAS_ALIGNMENT,Alignment,good
Character,Stargirl,HAS_PUBLISHER,Publisher,DC Comics
Character,Stargirl,HAS_OCCUPATION,Occupation,-
Character,Stargirl,HAS_INTELLIGENCE,Stat,63
Character,Stargirl,HAS_STRENGTH,Stat,80
Character,Stargirl,HAS_SPEED,Stat,25
Character,Stargirl,HAS_DURABILITY,Stat,90
Character,Stargirl,HAS_POWER,Stat,87
Character,Stargirl,HAS_COMBAT,Stat,55
Character,Static,HAS_GENDER,Gender,Male
Character,Static,HAS_RACE,Race,Mutant
Character,Static,HAS_ALIGNMENT,Alignment,good
Character,Static,HAS_PUBLISHER,Publisher,DC Comics
Character,Static,HAS_OCCUPATION,Occupation,Student
Character,Static,HAS_INTELLIGENCE,Stat,69
Character,Static,HAS_STRENGTH,Stat,8
Character,Static,HAS_SPEED,Stat,42
Character,Static,HAS_DURABILITY,Stat,50
Character,Static,HAS_POWER,Stat,90
Character,Static,HAS_COMBAT,Stat,40
Character,Steel,HAS_GENDER,Gender,Male
Character,Steel,HAS_RACE,Race,
Character,Steel,HAS_ALIGNMENT,Alignment,good
Character,Steel,HAS_PUBLISHER,Publisher,DC Comics
Character,Steel,HAS_OCCUPATION,Occupation,"Weapons designer, former steelworker"
Character,Steel,HAS_INTELLIGENCE,Stat,81
Character,Steel,HAS_STRENGTH,Stat,82
Character,Steel,HAS_SPEED,Stat,53
Character,Steel,HAS_DURABILITY,Stat,90
Character,Steel,HAS_POWER,Stat,64
Character,Steel,HAS_COMBAT,Stat,64
Character,Stephanie Powell,HAS_GENDER,Gender,Female
Character,Stephanie Powell,HAS_RACE,Race,
Character,Stephanie Powell,HAS_ALIGNMENT,Alignment,good
Character,Stephanie Powell,HAS_PUBLISHER,Publisher,ABC Studios
Character,Stephanie Powell,HAS_OCCUPATION,Occupation,Executive Vice President of Research at Global Tech
Character,Stephanie Powell,HAS_INTELLIGENCE,Stat,69
Character,Stephanie Powell,HAS_STRENGTH,Stat,10
Character,Stephanie Powell,HAS_SPEED,Stat,54
Character,Stephanie Powell,HAS_DURABILITY,Stat,10
Character,Stephanie Powell,HAS_POWER,Stat,24
Character,Stephanie Powell,HAS_COMBAT,Stat,10
Character,Steppenwolf,HAS_GENDER,Gender,Male
Character,Steppenwolf,HAS_RACE,Race,New God
Character,Steppenwolf,HAS_ALIGNMENT,Alignment,bad
Character,Steppenwolf,HAS_PUBLISHER,Publisher,DC Comics
Character,Steppenwolf,HAS_OCCUPATION,Occupation,-
Character,Steppenwolf,HAS_INTELLIGENCE,Stat,94
Character,Steppenwolf,HAS_STRENGTH,Stat,100
Character,Steppenwolf,HAS_SPEED,Stat,83
Character,Steppenwolf,HAS_DURABILITY,Stat,100
Character,Steppenwolf,HAS_POWER,Stat,100
Character,Steppenwolf,HAS_COMBAT,Stat,100
Character,Storm,HAS_GENDER,Gender,Female
Character,Storm,HAS_RACE,Race,Mutant
Character,Storm,HAS_ALIGNMENT,Alignment,good
Character,Storm,HAS_PUBLISHER,Publisher,Marvel Comics
Character,Storm,HAS_OCCUPATION,Occupation,Adventurer
Character,Storm,HAS_INTELLIGENCE,Stat,75
Character,Storm,HAS_STRENGTH,Stat,10
Character,Storm,HAS_SPEED,Stat,47
Character,Storm,HAS_DURABILITY,Stat,30
Character,Storm,HAS_POWER,Stat,88
Character,Storm,HAS_COMBAT,Stat,75
Character,Stormtrooper,HAS_GENDER,Gender,Male
Character,Stormtrooper,HAS_RACE,Race,Human
Character,Stormtrooper,HAS_ALIGNMENT,Alignment,bad
Character,Stormtrooper,HAS_PUBLISHER,Publisher,George Lucas
Character,Stormtrooper,HAS_OCCUPATION,Occupation,-
Character,Stormtrooper,HAS_INTELLIGENCE,Stat,10
Character,Stormtrooper,HAS_STRENGTH,Stat,8
Character,Stormtrooper,HAS_SPEED,Stat,8
Character,Stormtrooper,HAS_DURABILITY,Stat,15
Character,Stormtrooper,HAS_POWER,Stat,5
Character,Stormtrooper,HAS_COMBAT,Stat,20
Character,Sunspot,HAS_GENDER,Gender,Male
Character,Sunspot,HAS_RACE,Race,Mutant
Character,Sunspot,HAS_ALIGNMENT,Alignment,good
Character,Sunspot,HAS_PUBLISHER,Publisher,Marvel Comics
Character,Sunspot,HAS_OCCUPATION,Occupation,"Adventurer, businessman"
Character,Sunspot,HAS_INTELLIGENCE,Stat,63
Character,Sunspot,HAS_STRENGTH,Stat,63
Character,Sunspot,HAS_SPEED,Stat,35
Character,Sunspot,HAS_DURABILITY,Stat,25
Character,Sunspot,HAS_POWER,Stat,90
Character,Sunspot,HAS_COMBAT,Stat,70
Character,Superboy,HAS_GENDER,Gender,Male
Character,Superboy,HAS_RACE,Race,
Character,Superboy,HAS_ALIGNMENT,Alignment,good
Character,Superboy,HAS_PUBLISHER,Publisher,DC Comics
Character,Superboy,HAS_OCCUPATION,Occupation,-
Character,Superboy,HAS_INTELLIGENCE,Stat,75
Character,Superboy,HAS_STRENGTH,Stat,95
Character,Superboy,HAS_SPEED,Stat,83
Character,Superboy,HAS_DURABILITY,Stat,90
Character,Superboy,HAS_POWER,Stat,95
Character,Superboy,HAS_COMBAT,Stat,60
Character,Superboy-Prime,HAS_GENDER,Gender,Male
Character,Superboy-Prime,HAS_RACE,Race,Kryptonian
Character,Superboy-Prime,HAS_ALIGNMENT,Alignment,bad
Character,Superboy-Prime,HAS_PUBLISHER,Publisher,DC Comics
Character,Superboy-Prime,HAS_OCCUPATION,Occupation,-
Character,Superboy-Prime,HAS_INTELLIGENCE,Stat,94
Character,Superboy-Prime,HAS_STRENGTH,Stat,100
Character,Superboy-Prime,HAS_SPEED,Stat,100
Character,Superboy-Prime,HAS_DURABILITY,Stat,100
Character,Superboy-Prime,HAS_POWER,Stat,100
Character,Superboy-Prime,HAS_COMBAT,Stat,85
Character,Supergirl,HAS_GENDER,Gender,Female
Character,Supergirl,HAS_RACE,Race,Kryptonian
Character,Supergirl,HAS_ALIGNMENT,Alignment,good
Character,Supergirl,HAS_PUBLISHER,Publisher,DC Comics
Character,Supergirl,HAS_OCCUPATION,Occupation,"Intern, Adventurer, Student, Crime-Fighter"
Character,Supergirl,HAS_INTELLIGENCE,Stat,94
Character,Supergirl,HAS_STRENGTH,Stat,100
Character,Supergirl,HAS_SPEED,Stat,100
Character,Supergirl,HAS_DURABILITY,Stat,100
Character,Supergirl,HAS_POWER,Stat,100
Character,Supergirl,HAS_COMBAT,Stat,75
Character,Superman,HAS_GENDER,Gender,Male
Character,Superman,HAS_RACE,Race,Kryptonian
Character,Superman,HAS_ALIGNMENT,Alignment,good
Character,Superman,HAS_PUBLISHER,Publisher,Superman Prime One-Million
Character,Superman,HAS_OCCUPATION,Occupation,Reporter for the Daily Planet and novelist
Character,Superman,HAS_INTELLIGENCE,Stat,94
Character,Superman,HAS_STRENGTH,Stat,100
Character,Superman,HAS_SPEED,Stat,100
Character,Superman,HAS_DURABILITY,Stat,100
Character,Superman,HAS_POWER,Stat,100
Character,Superman,HAS_COMBAT,Stat,85
Character,Swamp Thing,HAS_GENDER,Gender,Male
Character,Swamp Thing,HAS_RACE,Race,God / Eternal
Character,Swamp Thing,HAS_ALIGNMENT,Alignment,bad
Character,Swamp Thing,HAS_PUBLISHER,Publisher,DC Comics
Character,Swamp Thing,HAS_OCCUPATION,Occupation,"Planet Elemental, former Biochemist"
Character,Swamp Thing,HAS_INTELLIGENCE,Stat,88
Character,Swamp Thing,HAS_STRENGTH,Stat,95
Character,Swamp Thing,HAS_SPEED,Stat,25
Character,Swamp Thing,HAS_DURABILITY,Stat,100
Character,Swamp Thing,HAS_POWER,Stat,100
Character,Swamp Thing,HAS_COMBAT,Stat,55
Character,Swarm,HAS_GENDER,Gender,Male
Character,Swarm,HAS_RACE,Race,Mutant
Character,Swarm,HAS_ALIGNMENT,Alignment,bad
Character,Swarm,HAS_PUBLISHER,Publisher,Marvel Comics
Character,Swarm,HAS_OCCUPATION,Occupation,Ph.D. in toxicology & entomology
Character,Swarm,HAS_INTELLIGENCE,Stat,75
Character,Swarm,HAS_STRENGTH,Stat,18
Character,Swarm,HAS_SPEED,Stat,50
Character,Swarm,HAS_DURABILITY,Stat,90
Character,Swarm,HAS_POWER,Stat,38
Character,Swarm,HAS_COMBAT,Stat,35
Character,Sylar,HAS_GENDER,Gender,Male
Character,Sylar,HAS_RACE,Race,
Character,Sylar,HAS_ALIGNMENT,Alignment,bad
Character,Sylar,HAS_PUBLISHER,Publisher,NBC - Heroes
Character,Sylar,HAS_OCCUPATION,Occupation,Timepiece restorer
Character,Sylar,HAS_INTELLIGENCE,Stat,75
Character,Sylar,HAS_STRENGTH,Stat,10
Character,Sylar,HAS_SPEED,Stat,12
Character,Sylar,HAS_DURABILITY,Stat,28
Character,Sylar,HAS_POWER,Stat,91
Character,Sylar,HAS_COMBAT,Stat,56
Character,Synch,HAS_GENDER,Gender,Male
Character,Synch,HAS_RACE,Race,
Character,Synch,HAS_ALIGNMENT,Alignment,good
Character,Synch,HAS_PUBLISHER,Publisher,Marvel Comics
Character,Synch,HAS_OCCUPATION,Occupation,Student
Character,Synch,HAS_INTELLIGENCE,Stat,75
Character,Synch,HAS_STRENGTH,Stat,67
Character,Synch,HAS_SPEED,Stat,23
Character,Synch,HAS_DURABILITY,Stat,28
Character,Synch,HAS_POWER,Stat,74
Character,Synch,HAS_COMBAT,Stat,56
Character,T-1000,HAS_GENDER,Gender,Male
Character,T-1000,HAS_RACE,Race,Android
Character,T-1000,HAS_ALIGNMENT,Alignment,bad
Character,T-1000,HAS_PUBLISHER,Publisher,Dark Horse Comics
Character,T-1000,HAS_OCCUPATION,Occupation,-
Character,T-1000,HAS_INTELLIGENCE,Stat,75
Character,T-1000,HAS_STRENGTH,Stat,34
Character,T-1000,HAS_SPEED,Stat,33
Character,T-1000,HAS_DURABILITY,Stat,100
Character,T-1000,HAS_POWER,Stat,100
Character,T-1000,HAS_COMBAT,Stat,75
Character,T-800,HAS_GENDER,Gender,Male
Character,T-800,HAS_RACE,Race,Cyborg
Character,T-800,HAS_ALIGNMENT,Alignment,bad
Character,T-800,HAS_PUBLISHER,Publisher,Dark Horse Comics
Character,T-800,HAS_OCCUPATION,Occupation,Assassin
Character,T-800,HAS_INTELLIGENCE,Stat,75
Character,T-800,HAS_STRENGTH,Stat,34
Character,T-800,HAS_SPEED,Stat,17
Character,T-800,HAS_DURABILITY,Stat,60
Character,T-800,HAS_POWER,Stat,73
Character,T-800,HAS_COMBAT,Stat,65
Character,T-850,HAS_GENDER,Gender,Male
Character,T-850,HAS_RACE,Race,Cyborg
Character,T-850,HAS_ALIGNMENT,Alignment,bad
Character,T-850,HAS_PUBLISHER,Publisher,Dark Horse Comics
Character,T-850,HAS_OCCUPATION,Occupation,Assassin
Character,T-850,HAS_INTELLIGENCE,Stat,75
Character,T-850,HAS_STRENGTH,Stat,80
Character,T-850,HAS_SPEED,Stat,25
Character,T-850,HAS_DURABILITY,Stat,90
Character,T-850,HAS_POWER,Stat,83
Character,T-850,HAS_COMBAT,Stat,75
Character,T-X,HAS_GENDER,Gender,Female
Character,T-X,HAS_RACE,Race,Cyborg
Character,T-X,HAS_ALIGNMENT,Alignment,bad
Character,T-X,HAS_PUBLISHER,Publisher,Dark Horse Comics
Character,T-X,HAS_OCCUPATION,Occupation,Assassin / Genesis Overseer
Character,T-X,HAS_INTELLIGENCE,Stat,75
Character,T-X,HAS_STRENGTH,Stat,63
Character,T-X,HAS_SPEED,Stat,29
Character,T-X,HAS_DURABILITY,Stat,85
Character,T-X,HAS_POWER,Stat,100
Character,T-X,HAS_COMBAT,Stat,80
Character,Taskmaster,HAS_GENDER,Gender,Male
Character,Taskmaster,HAS_RACE,Race,Human
Character,Taskmaster,HAS_ALIGNMENT,Alignment,bad
Character,Taskmaster,HAS_PUBLISHER,Publisher,Marvel Comics
Character,Taskmaster,HAS_OCCUPATION,Occupation,"Sheriff, Assassin, Mercenary; formerly Military Trainer, Combat Instructor, Head of Initiative training camp"
Character,Taskmaster,HAS_INTELLIGENCE,Stat,75
Character,Taskmaster,HAS_STRENGTH,Stat,12
Character,Taskmaster,HAS_SPEED,Stat,50
Character,Taskmaster,HAS_DURABILITY,Stat,20
Character,Taskmaster,HAS_POWER,Stat,63
Character,Taskmaster,HAS_COMBAT,Stat,100
Character,Tempest,HAS_GENDER,Gender,Female
Character,Tempest,HAS_RACE,Race,
Character,Tempest,HAS_ALIGNMENT,Alignment,good
Character,Tempest,HAS_PUBLISHER,Publisher,Angel Salvadore
Character,Tempest,HAS_OCCUPATION,Occupation,-
Character,Tempest,HAS_INTELLIGENCE,Stat,38
Character,Tempest,HAS_STRENGTH,Stat,10
Character,Tempest,HAS_SPEED,Stat,45
Character,Tempest,HAS_DURABILITY,Stat,28
Character,Tempest,HAS_POWER,Stat,66
Character,Tempest,HAS_COMBAT,Stat,60
Character,Thanos,HAS_GENDER,Gender,Male
Character,Thanos,HAS_RACE,Race,Eternal
Character,Thanos,HAS_ALIGNMENT,Alignment,bad
Character,Thanos,HAS_PUBLISHER,Publisher,Marvel Comics
Character,Thanos,HAS_OCCUPATION,Occupation,"Conqueror, worshiper of Death"
Character,Thanos,HAS_INTELLIGENCE,Stat,100
Character,Thanos,HAS_STRENGTH,Stat,100
Character,Thanos,HAS_SPEED,Stat,33
Character,Thanos,HAS_DURABILITY,Stat,100
Character,Thanos,HAS_POWER,Stat,100
Character,Thanos,HAS_COMBAT,Stat,80
Character,The Cape,HAS_GENDER,Gender,Male
Character,The Cape,HAS_RACE,Race,
Character,The Cape,HAS_ALIGNMENT,Alignment,good
Character,The Cape,HAS_PUBLISHER,Publisher,
Character,The Cape,HAS_OCCUPATION,Occupation,-
Character,The Cape,HAS_INTELLIGENCE,Stat,38
Character,The Cape,HAS_STRENGTH,Stat,10
Character,The Cape,HAS_SPEED,Stat,23
Character,The Cape,HAS_DURABILITY,Stat,32
Character,The Cape,HAS_POWER,Stat,22
Character,The Cape,HAS_COMBAT,Stat,64
Character,The Comedian,HAS_GENDER,Gender,Male
Character,The Comedian,HAS_RACE,Race,Human
Character,The Comedian,HAS_ALIGNMENT,Alignment,neutral
Character,The Comedian,HAS_PUBLISHER,Publisher,DC Comics
Character,The Comedian,HAS_OCCUPATION,Occupation,Former Adventurer; Government Agent
Character,The Comedian,HAS_INTELLIGENCE,Stat,63
Character,The Comedian,HAS_STRENGTH,Stat,14
Character,The Comedian,HAS_SPEED,Stat,17
Character,The Comedian,HAS_DURABILITY,Stat,10
Character,The Comedian,HAS_POWER,Stat,12
Character,The Comedian,HAS_COMBAT,Stat,80
Character,Thing,HAS_GENDER,Gender,Male
Character,Thing,HAS_RACE,Race,Human / Radiation
Character,Thing,HAS_ALIGNMENT,Alignment,good
Character,Thing,HAS_PUBLISHER,Publisher,Marvel Comics
Character,Thing,HAS_OCCUPATION,Occupation,"Adventurer, former Air Force test pilot"
Character,Thing,HAS_INTELLIGENCE,Stat,75
Character,Thing,HAS_STRENGTH,Stat,84
Character,Thing,HAS_SPEED,Stat,21
Character,Thing,HAS_DURABILITY,Stat,100
Character,Thing,HAS_POWER,Stat,38
Character,Thing,HAS_COMBAT,Stat,80
Character,Thor,HAS_GENDER,Gender,Male
Character,Thor,HAS_RACE,Race,Asgardian
Character,Thor,HAS_ALIGNMENT,Alignment,good
Character,Thor,HAS_PUBLISHER,Publisher,Rune King Thor
Character,Thor,HAS_OCCUPATION,Occupation,King of Asgard; formerly EMS Technician; Physician
Character,Thor,HAS_INTELLIGENCE,Stat,69
Character,Thor,HAS_STRENGTH,Stat,100
Character,Thor,HAS_SPEED,Stat,83
Character,Thor,HAS_DURABILITY,Stat,100
Character,Thor,HAS_POWER,Stat,100
Character,Thor,HAS_COMBAT,Stat,100
Character,Thor Girl,HAS_GENDER,Gender,Female
Character,Thor Girl,HAS_RACE,Race,Asgardian
Character,Thor Girl,HAS_ALIGNMENT,Alignment,good
Character,Thor Girl,HAS_PUBLISHER,Publisher,Marvel Comics
Character,Thor Girl,HAS_OCCUPATION,Occupation,-
Character,Thor Girl,HAS_INTELLIGENCE,Stat,75
Character,Thor Girl,HAS_STRENGTH,Stat,83
Character,Thor Girl,HAS_SPEED,Stat,70
Character,Thor Girl,HAS_DURABILITY,Stat,84
Character,Thor Girl,HAS_POWER,Stat,100
Character,Thor Girl,HAS_COMBAT,Stat,70
Character,Thunderbird,HAS_GENDER,Gender,Male
Character,Thunderbird,HAS_RACE,Race,
Character,Thunderbird,HAS_ALIGNMENT,Alignment,good
Character,Thunderbird,HAS_PUBLISHER,Publisher,Marvel Comics
Character,Thunderbird,HAS_OCCUPATION,Occupation,"Former adventurer, student, Marine"
Character,Thunderbird,HAS_INTELLIGENCE,Stat,50
Character,Thunderbird,HAS_STRENGTH,Stat,32
Character,Thunderbird,HAS_SPEED,Stat,27
Character,Thunderbird,HAS_DURABILITY,Stat,32
Character,Thunderbird,HAS_POWER,Stat,13
Character,Thunderbird,HAS_COMBAT,Stat,70
Character,Thunderstrike,HAS_GENDER,Gender,Male
Character,Thunderstrike,HAS_RACE,Race,
Character,Thunderstrike,HAS_ALIGNMENT,Alignment,good
Character,Thunderstrike,HAS_PUBLISHER,Publisher,Marvel Comics
Character,Thunderstrike,HAS_OCCUPATION,Occupation,"(as Thunderstrike) Adventurer, crimefighter, (as Masterson) Architect"
Character,Thunderstrike,HAS_INTELLIGENCE,Stat,63
Character,Thunderstrike,HAS_STRENGTH,Stat,80
Character,Thunderstrike,HAS_SPEED,Stat,70
Character,Thunderstrike,HAS_DURABILITY,Stat,84
Character,Thunderstrike,HAS_POWER,Stat,42
Character,Thunderstrike,HAS_COMBAT,Stat,72
Character,Thundra,HAS_GENDER,Gender,Female
Character,Thundra,HAS_RACE,Race,
Character,Thundra,HAS_ALIGNMENT,Alignment,good
Character,Thundra,HAS_PUBLISHER,Publisher,Marvel Comics
Character,Thundra,HAS_OCCUPATION,Occupation,"Ruler, warrior"
Character,Thundra,HAS_INTELLIGENCE,Stat,38
Character,Thundra,HAS_STRENGTH,Stat,81
Character,Thundra,HAS_SPEED,Stat,32
Character,Thundra,HAS_DURABILITY,Stat,64
Character,Thundra,HAS_POWER,Stat,26
Character,Thundra,HAS_COMBAT,Stat,54
Character,Tiger Shark,HAS_GENDER,Gender,Male
Character,Tiger Shark,HAS_RACE,Race,Human
Character,Tiger Shark,HAS_ALIGNMENT,Alignment,bad
Character,Tiger Shark,HAS_PUBLISHER,Publisher,Marvel Comics
Character,Tiger Shark,HAS_OCCUPATION,Occupation,-
Character,Tiger Shark,HAS_INTELLIGENCE,Stat,38
Character,Tiger Shark,HAS_STRENGTH,Stat,72
Character,Tiger Shark,HAS_SPEED,Stat,46
Character,Tiger Shark,HAS_DURABILITY,Stat,70
Character,Tiger Shark,HAS_POWER,Stat,51
Character,Tiger Shark,HAS_COMBAT,Stat,28
Character,Tigra,HAS_GENDER,Gender,Female
Character,Tigra,HAS_RACE,Race,
Character,Tigra,HAS_ALIGNMENT,Alignment,good
Character,Tigra,HAS_PUBLISHER,Publisher,Marvel Comics
Character,Tigra,HAS_OCCUPATION,Occupation,"Laboratory assistant, model, adventurer, NYC police"
Character,Tigra,HAS_INTELLIGENCE,Stat,63
Character,Tigra,HAS_STRENGTH,Stat,32
Character,Tigra,HAS_SPEED,Stat,53
Character,Tigra,HAS_DURABILITY,Stat,38
Character,Tigra,HAS_POWER,Stat,33
Character,Tigra,HAS_COMBAT,Stat,90
Character,Tinkerer,HAS_GENDER,Gender,Male
Character,Tinkerer,HAS_RACE,Race,
Character,Tinkerer,HAS_ALIGNMENT,Alignment,bad
Character,Tinkerer,HAS_PUBLISHER,Publisher,Marvel Comics
Character,Tinkerer,HAS_OCCUPATION,Occupation,Inventor and technician serving the underworld
Character,Tinkerer,HAS_INTELLIGENCE,Stat,100
Character,Tinkerer,HAS_STRENGTH,Stat,10
Character,Tinkerer,HAS_SPEED,Stat,23
Character,Tinkerer,HAS_DURABILITY,Stat,14
Character,Tinkerer,HAS_POWER,Stat,10
Character,Tinkerer,HAS_COMBAT,Stat,14
Character,Toad,HAS_GENDER,Gender,Male
Character,Toad,HAS_RACE,Race,Mutant
Character,Toad,HAS_ALIGNMENT,Alignment,neutral
Character,Toad,HAS_PUBLISHER,Publisher,Marvel Comics
Character,Toad,HAS_OCCUPATION,Occupation,Former criminal
Character,Toad,HAS_INTELLIGENCE,Stat,50
Character,Toad,HAS_STRENGTH,Stat,34
Character,Toad,HAS_SPEED,Stat,58
Character,Toad,HAS_DURABILITY,Stat,56
Character,Toad,HAS_POWER,Stat,70
Character,Toad,HAS_COMBAT,Stat,28
Character,Toxin,HAS_GENDER,Gender,Male
Character,Toxin,HAS_RACE,Race,Symbiote
Character,Toxin,HAS_ALIGNMENT,Alignment,good
Character,Toxin,HAS_PUBLISHER,Publisher,Marvel Comics
Character,Toxin,HAS_OCCUPATION,Occupation,Police officer
Character,Toxin,HAS_INTELLIGENCE,Stat,56
Character,Toxin,HAS_STRENGTH,Stat,73
Character,Toxin,HAS_SPEED,Stat,70
Character,Toxin,HAS_DURABILITY,Stat,84
Character,Toxin,HAS_POWER,Stat,82
Character,Toxin,HAS_COMBAT,Stat,70
Character,Toxin,HAS_GENDER,Gender,Male
Character,Toxin,HAS_RACE,Race,Symbiote
Character,Toxin,HAS_ALIGNMENT,Alignment,good
Character,Toxin,HAS_PUBLISHER,Publisher,Anti-Venom
Character,Toxin,HAS_OCCUPATION,Occupation,"Vigilante; former symbiote hunter, shelter attendant, government operative, journalist for the Daily Globe"
Character,Toxin,HAS_INTELLIGENCE,Stat,75
Character,Toxin,HAS_STRENGTH,Stat,80
Character,Toxin,HAS_SPEED,Stat,42
Character,Toxin,HAS_DURABILITY,Stat,85
Character,Toxin,HAS_POWER,Stat,97
Character,Toxin,HAS_COMBAT,Stat,70
Character,Triplicate Girl,HAS_GENDER,Gender,Female
Character,Triplicate Girl,HAS_RACE,Race,
Character,Triplicate Girl,HAS_ALIGNMENT,Alignment,good
Character,Triplicate Girl,HAS_PUBLISHER,Publisher,DC Comics
Character,Triplicate Girl,HAS_OCCUPATION,Occupation,-
Character,Triplicate Girl,HAS_INTELLIGENCE,Stat,63
Character,Triplicate Girl,HAS_STRENGTH,Stat,10
Character,Triplicate Girl,HAS_SPEED,Stat,23
Character,Triplicate Girl,HAS_DURABILITY,Stat,42
Character,Triplicate Girl,HAS_POWER,Stat,44
Character,Triplicate Girl,HAS_COMBAT,Stat,42
Character,Triton,HAS_GENDER,Gender,Male
Character,Triton,HAS_RACE,Race,Inhuman
Character,Triton,HAS_ALIGNMENT,Alignment,good
Character,Triton,HAS_PUBLISHER,Publisher,Marvel Comics
Character,Triton,HAS_OCCUPATION,Occupation,-
Character,Triton,HAS_INTELLIGENCE,Stat,56
Character,Triton,HAS_STRENGTH,Stat,63
Character,Triton,HAS_SPEED,Stat,50
Character,Triton,HAS_DURABILITY,Stat,65
Character,Triton,HAS_POWER,Stat,35
Character,Triton,HAS_COMBAT,Stat,55
Character,Two-Face,HAS_GENDER,Gender,Male
Character,Two-Face,HAS_RACE,Race,
Character,Two-Face,HAS_ALIGNMENT,Alignment,bad
Character,Two-Face,HAS_PUBLISHER,Publisher,DC Comics
Character,Two-Face,HAS_OCCUPATION,Occupation,Reformed criminal; former district attorney
Character,Two-Face,HAS_INTELLIGENCE,Stat,88
Character,Two-Face,HAS_STRENGTH,Stat,10
Character,Two-Face,HAS_SPEED,Stat,12
Character,Two-Face,HAS_DURABILITY,Stat,14
Character,Two-Face,HAS_POWER,Stat,9
Character,Two-Face,HAS_COMBAT,Stat,28
Character,Ultragirl,HAS_GENDER,Gender,Female
Character,Ultragirl,HAS_RACE,Race,
Character,Ultragirl,HAS_ALIGNMENT,Alignment,good
